3856,"桦",660,"hua4","Betula japonica","none"
3857,"炖",660,"dun4","stew slowly, stew","none"
3858,"钡",659,"bei4","barium","none"
3859,"羚",659,"ling2","antelope","none"
3860,"啬",659,"se4","stingy","none"
3861,"诩",659,"xu3","brag/harmony/make known","none"
3862,"绯",658,"fei1","dark red/purple silk","none"
3863,"掖",656,"ye1/ye4","tuck (in)","none"
3864,"箓",656,"lu4",,"none"
3865,"涸",655,"he2","to dry/to dry up","none"
3866,"鸳",654,"yuan1","mandarin duck","none"
3867,"塾",654,"shu2","private tutorage","none"
3868,"呸",653,"pei1","to spit (in contempt)","none"
3869,"抡",652,"lun1/lun2","whirl (one's arm), select","none"
3870,"擞",652,"sou3","shake/trembling","none"
3871,"熹",652,"xi1","bright/warm","none"
3872,"坷",649,"ke3","uneven (path)/unfortunate (in life)","none"
3873,"瓮",648,"weng4","earthen jar/urn","none"
3874,"亘",648,"gen4","extend across/through","none"
3875,"嗟",648,"jie1/jue1","sigh, sigh","none"
3876,"筵",648,"yan2","bamboo mat for sitting","none"
3877,"跛",648,"bo3","lame/crippled","none"
3878,"汕",647,"shan4","Swatow","none"
3879,"欤",646,"yu2","(interrog. part.)","none"
3880,"壑",643,"he4","gully","none"
3881,"颍",642,"ying3",,"none"
3882,"溥",640,"pu3","extensive/pervading","none"
3883,"姗",640,"shan1","deprecate/lithe (of woman's walk)","none"
3884,"踊",639,"yong3","leap","none"
3885,"枭",638,"xiao1","brave/owl/strix uralensis","none"
3886,"暄",638,"xuan1","genial and warm","none"
3887,"稷",638,"ji4","(millet)","none"
3888,"跚",638,"shan1","limp","none"
3889,"涟",636,"lian2","ripple/tearful","none"
3890,"瀛",636,"ying2","ocean","none"
3891,"笙",636,"sheng1","(mus. instr.)","none"
3892,"滕",635,"teng2","(surname)/place name","none"
3893,"踝",635,"huai2","ankle (bone)","none"
3894,"贰",634,"er4","two (fraud-proof)","none"
3895,"瞰",634,"kan4","bird's-eye view/glance","none"
3896,"恻",632,"ce4","sorrowful","none"
3897,"嚏",631,"ti4","sneeze","none"
3898,"迢",629,"tiao2","remote","none"
3899,"獗",629,"jue2","unruly/rude","none"
3900,"邯",628,"han2","name of a district in Hebei","none"
3901,"睑",628,"jian3","eyelid","none"
3902,"赡",627,"shan4","to support/provide for","none"
3903,"萦",627,"ying2","wind around","none"
3904,"珥",627,"er3","pearl or jade earring","none"
3905,"酮",626,"tong2","ketone","none"
3906,"璞",625,"pu2","unpolished gem","none"
3907,"羹",624,"geng1","soup","none"
3908,"缄",623,"jian1","letters/to close/seal","none"
3909,"晾",622,"liang4","to dry in the air","none"
3910,"俸",622,"feng4","salary","none"
3911,"媲",622,"pi4","to match/to pair","none"
3912,"鸾",622,"luan2","(mythical bird)","none"
3913,"恿",621,"yong3","urge/incite","none"
3914,"蜿",621,"wan1","to move (as snake)","none"
3915,"犊",620,"du2","calf/sacrificial victim","none"
3916,"讷",620,"ne4","large/speak cautiously","none"
3917,"扈",620,"hu4","retinue","none"
3918,"蜈",620,"wu2","centipede","none"
3919,"翟",619,"di2/zhai2","long-tail pheasant, (surname)","none"
3920,"藕",619,"ou3","root of lotus","none"
3921,"戌",619,"xu1","11th earthly branch/7-9 p.m.","none"
3922,"蓓",619,"bei4","(flower) bud","none"
3923,"鋆",619,"yun2",,"none"
3924,"谩",618,"man2/man4","deceive, disrespect/neglect/slight","none"
3925,"谀",618,"yu2","flatter","none"
3926,"卯",617,"mao3","4th earthly branch/5-7 a.m.","none"
3927,"谙",617,"an1","be versed in/know well","none"
3928,"岐",617,"qi2","divergent/side road/steep","none"
3929,"蝎",616,"xie1","scorpion","none"
3930,"荼",616,"tu2","Sonchus oleraceus","none"
3931,"镀",615,"du4","Err:508","none"
3932,"椰",615,"ye1",,"none"
3933,"甄",615,"zhen1","(surname)/to mold","none"
3934,"蟾",615,"chan2","moon/(striped) toad","none"
3935,"蹊",615,"xi1/qi1","footpath","none"
3936,"泞",614,"ning4","muddy","none"
3937,"撸",614,"lu1",,"none"
3938,"螃",614,"pang2","crab","none"
3939,"檬",613,"meng2","lemon","none"
3940,"猓",612,"guo3",,"none"
3941,"蔷",611,"qiang2","wild rose","none"
3942,"羲",611,"xi1","(surname)/name of an emperor","none"
3943,"瘸",609,"que2","lame","none"
3944,"蘸",609,"zhan4","to dip in (ink, sauce, etc.)","none"
3945,"蔗",607,"zhe4","sugar cane","none"
3946,"傀",606,"gui1/kui3","grand/strange/exotic, puppet","none"
3947,"蚌",605,"bang4","oysters/mussels","none"
3948,"锢",605,"gu4","obstinate disease/restrain/to stop","none"
3949,"遽",604,"ju4","hurry/fast/suddenly","none"
3950,"邃",604,"sui4","deep/distant/mysterious","none"
3951,"恚",604,"hui4","rage","none"
3952,"皑",602,"ai2","white (of snow, etc.)","none"
3953,"锵",602,"qiang1","tinkling of small bells","none"
3954,"簌",602,"su4","dense vegetation/sieve","none"
3955,"焙",601,"bei4","to dry over a fire/to bake","none"
3956,"昊",601,"hao4","clear summer sky/vast","none"
3957,"鹳",601,"guan4","crane/stork","none"
3958,"睽",600,"kui2","separated/stare","none"
3959,"刽",599,"gui4","amputate, cut off","none"
3960,"鳖",598,"bie1","turtle","none"
3961,"噎",598,"ye1","choke","none"
3962,"呗",598,"bai4/bei","to chant","none"
3963,"寰",598,"huan2","large domain","none"
3964,"唷",597,"yo1","(exclamatory part.)","none"
3965,"殡",597,"bin4","a funeral/to encoffin a corpse/to carry to burial","none"
3966,"淖",596,"nao4","(surname)/slush/mud","none"
3967,"诰",596,"gao4","enjoin/grant (a title)","none"
3968,"恣",596,"zi4","throw off restraint","none"
3969,"睐",596,"lai4","gaze/stare","none"
3970,"婵",595,"chan2","beautiful/graceful","none"
3971,"榈",595,"lu:2/lv2","palm tree","none"
3972,"氦",594,"hai4","helium","none"
3973,"靳",592,"jin4","(surname)/martingale/stingy","none"
3974,"蛹",592,"yong3","chrysalis/pupa","none"
3975,"鸯",591,"yang1","mandarin duck","none"
3976,"惬",591,"qie4","cheerful/satisfied","none"
3977,"蹙",591,"cu4","urgent/wrinkled/contracted/to kick","none"
3978,"诙",590,"hui1","whimsical/humorous","none"
3979,"眈",590,"dan1","gaze intently","none"
3980,"罡",590,"gang1","(stars)","none"
3981,"缮",589,"shan4","make a fair copy of","none"
3982,"胤",589,"yin4","heir/inherit","none"
3983,"皋",588,"gao1","bank/marsh","none"
3984,"蛀",588,"zhu4","termite/to bore (of insects)","none"
3985,"偌",587,"ruo4","so/such/to such a degree","none"
3986,"疵",586,"ci1","blemish/flaw/defect","none"
3987,"绛",586,"jiang4","purple-red","none"
3988,"葆",583,"bao3","dense foliage/to cover","none"
3989,"黔",582,"qian2","an old name for Guizhou (贵州) province","none"
3990,"喙",582,"hui4","beak/to pant","none"
3991,"烽",581,"feng1","beacon fire","none"
3992,"儡",581,"lei3","injure/puppet","none"
3993,"佼",581,"jiao3","handsome","none"
3994,"斓",581,"lan2","variegated/parti-colored","none"
3995,"嫔",579,"pin2","virtuous woman","none"
3996,"颚",579,"e4","jaw/palate","none"
3997,"龈",579,"ken3/yin2","gnaw/bite, gums","none"
3998,"盅",578,"zhong1","cup","none"
3999,"娓",578,"wei3","active/comply with","none"
4000,"坂",576,"ban3",,"none"
4001,"町",576,"ting3/ding1","raised path between fields","none"
4002,"芥",575,"jie4","mustard","none"
4003,"瘠",575,"ji2","barren/lean","none"
4004,"阂",574,"he2","obstruct","none"
4005,"挎",574,"kua4","(v) carry on one's arm/(v) carry over one's shoulder or slung on one's side","none"
4006,"橇",574,"qiao1",,"none"
4007,"荟",574,"hui4","flourish","none"
4008,"啜",574,"chuo4","drink/taste/sip/suck","none"
4009,"垛",573,"duo3/duo4","battlement/target, pile","none"
4010,"淇",573,"qi2","name of a river","none"
4011,"瓒",573,"zan4","libation cup","none"
4012,"篓",572,"lou3","deep basket","none"
4013,"虱",572,"shi1","louse","none"
4014,"跻",572,"ji1","go up","none"
4015,"龛",571,"kan1","niche/shrine","none"
4016,"蹒",571,"pan2","limp","none"
4017,"髯",571,"ran2","beard/whiskers","none"
4018,"瞠",568,"cheng1","stare at something beyond reach","none"
4019,"痫",568,"xian2","epilepsy/insanity","none"
4020,"掂",567,"dian1","weigh in the hand","none"
4021,"潼",567,"tong2","high/name of a pass","none"
4022,"酰",567,"xian1","(chem.) -acyl/acid radical","none"
4023,"镁",567,"mei3","magnesium","none"
4024,"灸",566,"jiu3","cauterize","none"
4025,"腆",566,"tian3","make strong (as liquors)/virtuous","none"
4026,"筱",566,"xiao3","dwarf bamboo/thin bamboo","none"
4027,"谆",565,"zhun1","repeatedly (in giving advice)","none"
4028,"骋",564,"cheng3","hasten/run/open up/gallop","none"
4029,"壬",564,"ren2","9th heavenly stem","none"
4030,"茗",564,"ming2","Thea sinensis/young leaves of tea","none"
4031,"椋",564,"liang2","fruit","none"
4032,"蛔",563,"hui2","roundworm/Ascaris lumbricoides","none"
4033,"潺",562,"chan2","flow/trickle (of water)","none"
4034,"扉",561,"fei1","door with only one leaf","none"
4035,"耘",560,"yun2","to weed","none"
4036,"槟",559,"bin1/bing1","areca/the areca nut palm, areca","none"
4037,"雹",558,"bao2","hail","none"
4038,"甬",558,"yong3","5 pecks (M)/Ningpo","none"
4039,"谥",557,"shi4","confer such title/posthumous title","none"
4040,"淞",557,"song1","name of a river","none"
4041,"燎",556,"liao2","singe","none"
4042,"蕙",556,"hui4","Coumarouna odorata","none"
4043,"蚪",556,"dou3","tadpole","none"
4044,"蜻",555,"qing1","dragonfly","none"
4045,"郸",554,"dan1","name of a district in Hebei","none"
4046,"轶",554,"yi4","disperse/put in order/surpass","none"
4047,"狰",553,"zheng1","hideous/fierce-looking","none"
4048,"楣",553,"mei2","lintel","none"
4049,"捋",552,"lu:3/luo1/lv3","stroke (beard), strip (cow, leaves, branch)","none"
4050,"涓",552,"juan1","(surname)/brook/to select","none"
4051,"荪",552,"sun1","fragrant grass","none"
4052,"娄",551,"lou2","(star)/(surname)","none"
4053,"麝",551,"she4","musk deer","none"
4054,"蚤",548,"zao3","flea","none"
4055,"薰",548,"xun1","Coumarouna odorata","none"
4056,"醮",548,"jiao4","perform sacrifice","none"
4057,"搪",547,"tang2","keep out","none"
4058,"谧",546,"mi4","quiet","none"
4059,"湮",546,"yan1/yin1","obscured/submerged, obscured/submerged","none"
4060,"辍",546,"chuo4","stop/cease/suspend","none"
4061,"瞌",546,"ke1","doze off/sleepy","none"
4062,"梆",545,"bang1","watchman's rattle","none"
4063,"樟",545,"zhang1","camphor/Cinnamonum camphara","none"
4064,"茉",545,"mo4","jasmine","none"
4065,"岖",544,"qu1","rugged","none"
4066,"臼",543,"jiu4","mortar","none"
4067,"癣",543,"xuan3","ringworm","none"
4068,"穑",543,"se4","gather in harvest","none"
4069,"玷",541,"dian4","blemish/disgrace/flaw in jade","none"
4070,"馍",540,"mo2","small loaf of steamed bread","none"
4071,"呷",539,"xia1/ga1","suck, swallow, drink","none"
4072,"萼",538,"e4","stem and calyx of flower","none"
4073,"妩",538,"wu3","flatter/to please","none"
4074,"伫",537,"zhu4","wait/look towards/turn one's back on","none"
4075,"彤",536,"tong2","(surname)/red","none"
4076,"莓",535,"mei2","strawberry","none"
4077,"岬",535,"jia3","cape (geog.)","none"
4078,"媛",535,"yuan2/yuan4","a beauty, a beauty","none"
4079,"惆",534,"chou2","forlorn/vexed/disappointed","none"
4080,"鳎",534,"ta3",,"none"
4081,"啾",533,"jiu1","wailing of child/chirp","none"
4082,"囔",533,"nang1","muttering, indistinct speech","none"
4083,"蜓",533,"ting2","dragonfly","none"
4084,"孺",532,"ru2","(surname)/child","none"
4085,"徇",531,"xun4","buried with dead/die for a cause, follow/quick","none"
4086,"徵",531,"zheng1/zhi3","levy (troops or taxes), note in Chinese musical scale","none"
4087,"焊",530,"han4","welding, to solder/weld by heat","none"
4088,"岱",530,"dai4","name of a mountain in Shandong","none"
4089,"昵",530,"ni4","familiar/to approach","none"
4090,"卅",529,"sa4","thirty","none"
4091,"飙",529,"biao1","whirlwind","none"
4092,"邙",529,"mang2","name of a hill","none"
4093,"痞",527,"pi3","swelling of the liver","none"
4094,"隼",527,"sun3",,"none"
4095,"恫",526,"dong4","frighten","none"
4096,"怆",525,"chuang4","mournful/sad/grieved/sorry","none"
4097,"桀",525,"jie2","(emperor of Xia dynasty)/cruel","none"
4098,"绶",524,"shou4","cord on a seal","none"
4099,"裆",523,"dang1","crotch/seat of a pair of trousers","none"
4100,"盂",522,"yu2","container/cup","none"
4101,"桧",522,"gui4","Juniperus chinensis","none"
4102,"蚓",521,"yin3","earthworm","none"
4103,"抠",520,"kou1","dig out (with finger)/stingy","none"
4104,"嗷",520,"ao2","loud clamor/the sound of wailing","none"
4105,"槌",520,"chui2","hammer/mallet/pestle","none"
4106,"痘",519,"dou4","small pox","none"
4107,"痢",519,"li4","dysentery","none"
4108,"芮",519,"rui4","(surname)/small","none"
4109,"蚣",519,"gong1","scolopendra centipede","none"
4110,"闩",517,"shuan1","to bolt","none"
4111,"铿",517,"keng1","jingling of metals/to strike","none"
4112,"飓",516,"ju4","hurricane","none"
4113,"疱",514,"pao4",,"none"
4114,"蝌",514,"ke1","tadpole","none"
4115,"撅",513,"jue1","break off/stick up (as a tail)","none"
4116,"蚯",513,"qiu1","earthworm","none"
4117,"斡",512,"wo4","to turn","none"
4118,"窠",512,"ke1","nest","none"
4119,"荚",511,"jia2","pod","none"
4120,"耷",510,"da1",,"none"
4121,"砚",509,"yan4","ink-stone","none"
4122,"牒",509,"die2","(official) document/dispatch","none"
4123,"赈",508,"zhen4","to relieve (the distressed)","none"
4124,"煦",508,"xu4",,"none"
4125,"嗫",507,"nie4","move the mouth as in speaking","none"
4126,"耙",506,"ba4/pa2","a rake/harrow, a rake","none"
4127,"榕",505,"rong2","banyan tree/Ficus wightiana","none"
4128,"鞑",505,"da2","Tartar/a tribe in China","none"
4129,"袤",503,"mao4","length/distance from north to south","none"
4130,"谌",503,"chen2","(surname)/faithful/sincere","none"
4131,"醺",503,"xun1","helplessly intoxicated","none"
4132,"秆",502,"gan3","stalks of grain","none"
4133,"徨",501,"huang2","irresolute","none"
4134,"橹",501,"lu3","sculling oar","none"
4135,"翡",501,"fei3","green jade/kingfisher","none"
4136,"缨",500,"ying1","tassel of hat","none"
4137,"锹",499,"qiao1","shovel/to dig","none"
4138,"嵇",498,"ji1","(surname)/name of a mountain","none"
4139,"圪",497,"ge1","(phonetic)","none"
4140,"髻",494,"ji4",,"none"
4141,"嗬",493,"he1",,"none"
4142,"辎",492,"zi1","milit. supply","none"
4143,"痣",492,"zhi4","birthmark/mole","none"
4144,"娩",491,"mian3/wan3","give birth to a child, complaisant/agreeable","none"
4145,"谄",491,"chan3","flatter/cajole","none"
4146,"蛐",491,"qu1","cricket","none"
4147,"鹞",490,"yao4","sparrow hawk/Accipiter nisus","none"
4148,"翱",489,"ao2","soar/hover","none"
4149,"庖",488,"pao2","kitchen","none"
4150,"籁",487,"lai4","music/musical pipe with 3 reeds","none"
4151,"蓿",486,"xu",,"none"
4152,"鳗",486,"man2","eel/Anguilla lostoniensis","none"
4153,"疟",485,"nue4/yao4","malaria, malaria","none"
4154,"鲇",484,"nian2",,"none"
4155,"這",483,"zhe4",,"none"
4156,"嚅",482,"ru2","chattering","none"
4157,"瘀",482,"yu1","hematoma/contusion/extravasted","none"
4158,"颔",482,"han4","chin/nod assent","none"
4159,"黜",482,"chu4","dismiss/expel","none"
4160,"黠",482,"xia2","(phonetic)/crafty","none"
4161,"濑",480,"lai4","name of a river/rushing of water","none"
4162,"馁",479,"nei3","hungry","none"
4163,"洵",479,"xun2","truly/whirlpool","none"
4164,"忐",479,"tan3","nervous","none"
4165,"忑",478,"te4","nervous","none"
4166,"砥",478,"di3","baffle (pier)/whetstone","none"
4167,"咂",476,"za1","smack one's lips","none"
4168,"罹",476,"li2","happen to/sorrow/suffer from","none"
4169,"糠",475,"kang1","husk","none"
4170,"匝",474,"za1","go round","none"
4171,"偃",474,"yan3","(surname)/to lie supine/to stop/to fall down","none"
4172,"淙",474,"cong2","noise of water","none"
4173,"纫",473,"ren4","to string/to thread (needle)","none"
4174,"喏",473,"re3/nuo4","to salute/make one's curtsy","none"
4175,"闾",473,"lu:2/lv2","gate of a village/village","none"
4176,"祛",473,"qu1","to exercise","none"
4177,"蛰",472,"zhe2/zhi2","hibernate, hibernate","none"
4178,"腼",472,"mian3",,"none"
4179,"涝",471,"lao4","flooded","none"
4180,"曜",471,"yao4","dazzle/glorious","none"
4181,"厩",470,"jiu4","a stable","none"
4182,"疽",470,"ju1","gangrene","none"
4183,"闰",470,"run4","intercalary","none"
4184,"洄",470,"hui2","eddy/whirlpool","none"
4185,"煊",470,"xuan1",,"none"
4186,"汐",469,"xi1",,"none"
4187,"藓",469,"xian3","mosses on damp walls","none"
4188,"璜",469,"huang2","semi-circular jade ornament","none"
4189,"铬",469,"ge4","chromium","none"
4190,"經",469,"jing1",,"none"
4191,"渥",468,"wo4","enrich/moisten","none"
4192,"靼",468,"da2","(phonetic)/dressed leather","none"
4193,"酗",467,"xu4","drunk","none"
4194,"苓",467,"ling2","fungus/tuber","none"
4195,"噤",467,"jin4","unable to speak/silent","none"
4196,"咫",466,"zhi3","8 in. length unit of Zhou dynasty","none"
4197,"椿",465,"chun1/chun2","Cedrela chinensis/father, tree of heaven","none"
4198,"鲫",464,"ji4","bastard carp/sand perch","none"
4199,"锭",461,"ding4","ingot","none"
4200,"罔",461,"wang3","deceive/there is none","none"
4201,"锺",461,"zhong1","(ancient measure)/(surname)","none"
4202,"匍",460,"pu2","crawl/lie prostrate","none"
4203,"祗",460,"zhi1","respectful (ly)","none"
4204,"锰",459,"meng3","manganese","none"
4205,"岌",458,"ji2","lofty peak/perilous","none"
4206,"馀",457,"yu2","remainder","none"
4207,"畹",457,"wan3","a field of 20 or 30 mu","none"
4208,"糯",455,"nuo4","glutinous rice","none"
4209,"胫",455,"jing4","lower part of leg","none"
4210,"熠",455,"yi4","to glow/flash","none"
4211,"銮",455,"luan2","imperial","none"
4212,"沅",454,"yuan2","name of a river","none"
4213,"棣",454,"di4","Kerria japonica","none"
4214,"旌",454,"jing1","banner/make manifest","none"
4215,"豌",453,"wan1","peas","none"
4216,"孢",453,"bao1","spore","none"
4217,"镭",452,"lei2","radium","none"
4218,"驸",452,"fu4","prince consort","none"
4219,"腌",452,"yan1","to salt/pickle","none"
4220,"盹",452,"dun3","doze/nap","none"
4221,"熵",452,"shang1","entropy","none"
4222,"镐",451,"gao3/hao4","a pick, bright/place name/stove","none"
4223,"馐",451,"xiu1","delicacies","none"
4224,"嘤",450,"ying1","calling of birds","none"
4225,"癞",450,"lai4","scabies/skin disease","none"
4226,"骰",450,"tou2","cuboid bone/dice","none"
4227,"韭",449,"jiu3","leek","none"
4228,"阖",449,"ge2/he2","council-chamber/shelf/side door, entire (family)","none"
4229,"瞑",449,"ming2","close the eyes","none"
4230,"裨",449,"bi4/pi2","to benefit/to aid/advantageous/profitable, (surname)/assistant/small","none"
4231,"宕",448,"dang4","dissipated/put off","none"
4232,"戾",448,"li4","do violence/go against","none"
4233,"镌",448,"juan1","degrade/engrave (wood or stone)","none"
4234,"溟",447,"ming2","drizzle/sea","none"
4235,"牍",447,"du2","documents","none"
4236,"隽",447,"4-Jun","smart/eminent/talented","none"
4237,"婊",445,"biao3","prostitute","none"
4238,"鹄",445,"gu3/hu2","swan/white-haired","none"
4239,"埂",444,"geng3","channel for irrigation","none"
4240,"拄",444,"zhu3","post/prop","none"
4241,"娲",443,"wa1","(surname)/sister of Fu2 Xi1","none"
4242,"虬",443,"qiu2","young dragon with horns","none"
4243,"萱",442,"xuan1","Hemerocallis flava","none"
4244,"啵",441,"bo",,"none"
4245,"蠡",441,"li2/li3","calabash, wood-boring insect","none"
4246,"芋",440,"yu4","Colocasia antiquorum","none"
4247,"胭",439,"yan1","rouge","none"
4248,"豺",438,"chai2","ravenous beast/wolves (collect.)","none"
4249,"啻",437,"chi4","(not) just/(not) only","none"
4250,"褛",437,"lu:3/lv3","soiled/tattered","none"
4251,"蛆",435,"qu1","maggot","none"
4252,"柠",434,"ning2","lemon","none"
4253,"掰",434,"bai1","to break with both hands","none"
4254,"篆",433,"zhuan4","seal characters","none"
4255,"倌",432,"guan1","a groom","none"
4256,"咛",432,"ning2","enjoin","none"
4257,"蛭",432,"zhi4","fluke/leech/hirudinea","none"
4258,"谡",431,"su4","composed/rise/to begin","none"
4259,"荨",431,"qian2",,"none"
4260,"莞",431,"guan1/guan3/wan3","Skimmia japonica, (district), smile","none"
4261,"澹",431,"dan4/tan2","tranquil/placid/quiet, (surname)","none"
4262,"纭",431,"yun2","confused/numerous","none"
4263,"潞",430,"lu4","(surname)/name of a river","none"
4264,"郅",429,"zhi4","(surname)/extremely","none"
4265,"弋",428,"yi4","to shoot","none"
4266,"飕",428,"sou1","blow (as of wind)/sound of wind","none"
4267,"螳",428,"tang2","praying mantis","none"
4268,"胄",427,"zhou4","helmet, descendants","none"
4269,"蟑",427,"zhang1","cockroach","none"
4270,"猥",426,"wei3","humble/rustic/plentiful","none"
4271,"宓",426,"mi4","(surname)/still/silent","none"
4272,"昙",426,"tan2","dark clouds","none"
4273,"锏",426,"jian3",,"none"
4274,"蟠",426,"pan2","Trichina spiralis/to coil","none"
4275,"過",426,"guo4",,"none"
4276,"柑",425,"gan1","large tangerine","none"
4277,"烯",425,"xi1","alkene","none"
4278,"匐",425,"fu2","fall prostrate","none"
4279,"濮",425,"pu2","name of a river","none"
4280,"蟮",425,"shan4",,"none"
4281,"祐",424,"you4",,"none"
4282,"仄",424,"ze4","oblique tone","none"
4283,"偈",424,"ji4/jie2","Buddhist hymn/gatha/Buddhist verse, forceful/martial","none"
4284,"蜃",424,"shen4","(mythical animal)/clam/sea-serpent","none"
4285,"箴",424,"zhen1","warn","none"
4286,"粼",424,"lin2","clear (as of water)","none"
4287,"嗥",423,"hao2","howl/bawl/to bark/roar","none"
4288,"褴",423,"lan2","ragged garments","none"
4289,"蕨",422,"jue2","Pteridium aquilinum","none"
4290,"蓟",421,"ji4","cirsium/thistle","none"
4291,"圩",421,"wei2/xu1","dike","none"
4292,"孪",420,"luan2","twins","none"
4293,"杳",420,"yao3","dark and quiet/disappear","none"
4294,"魇",420,"yan3","nightmare","none"
4295,"荤",419,"hun1","meat dish","none"
4296,"诿",419,"wei3","shirk/give excuses","none"
4297,"簪",419,"zan1","hairpin","none"
4298,"氲",418,"yun1","heavy atmosphere","none"
4299,"摞",417,"luo4","pile up","none"
4300,"飒",417,"sa4","declining/sound of wind","none"
4301,"镂",417,"lou4","engrave/hard steel","none"
4302,"舀",415,"yao3","to scoop","none"
4303,"夙",415,"su4","morning","none"
4304,"臧",413,"zang1","(surname)/good/lucky","none"
4305,"蒿",412,"hao1","wormwood","none"
4306,"貂",412,"diao1","sable/marten","none"
4307,"蜥",411,"xi1","chameleon/Eumeces latiscutatus","none"
4308,"蹩",411,"bie2","limp","none"
4309,"噼",410,"pi1",,"none"
4310,"钛",410,"tai4","titanium","none"
4311,"钚",409,"bu4",,"none"
4312,"獾",408,"huan1","badger","none"
4313,"濂",408,"lian2","name of a river in Hunan","none"
4314,"铠",408,"kai3","armor","none"
4315,"皙",408,"xi1","white","none"
4316,"霭",408,"ai3","cloudy sky/friendly","none"
4317,"鲈",408,"lu2","common perch","none"
4318,"叵",407,"po3","not/thereupon","none"
4319,"霾",407,"mai2","dust-storm","none"
4320,"泯",406,"min3","obliterate/submerge","none"
4321,"碴",405,"cha2","fault/glass fragment/quarrel","none"
4322,"鸵",405,"tuo2","ostrich","none"
4323,"峪",404,"yu4","valley","none"
4324,"饕",403,"tao1","gluttonous","none"
4325,"瘁",402,"cui4","care-worn/distressed/tired/overworked/sick/weary","none"
4326,"睢",402,"sui1","(surname)/stare","none"
4327,"鬃",401,"zong1","bristles/horse's mane","none"
4328,"迩",401,"er3","near","none"
4329,"纣",401,"zhou4","name of an emperor/saddle crupper","none"
4330,"夔",400,"kui2","one-legged monster/respectful","none"
4331,"垠",399,"yin2","bank","none"
4332,"饨",399,"tun2","Chinese ravioli","none"
4333,"榭",399,"xie4","pavilion","none"
4334,"隍",398,"huang2","dry moat/god of city","none"
4335,"娑",398,"suo1","(phonetic)/loose","none"
4336,"篝",398,"gou1","bamboo frame for drying clothes","none"
4337,"榔",397,"lang2","(tree)","none"
4338,"洌",397,"lie4","pure/cleanse","none"
4339,"浜",397,"bang1","stream/creek","none"
4340,"鲑",397,"gui1",,"none"
4341,"谔",396,"e4","honest speech","none"
4342,"汩",396,"gu3","confused/extinguished","none"
4343,"浣",396,"huan4","to wash/to rinse/10 day period in the month (during Tang dynasty)","none"
4344,"舐",396,"shi4","to lick/lap","none"
4345,"瞭",395,"liao3",,"none"
4346,"忻",395,"xin1","happy","none"
4347,"咻",394,"xiu1","call out/jeer","none"
4348,"鹑",394,"chun2","quail","none"
4349,"唑",394,"zuo4","(phonetic)/-z + ole (chem.)","none"
4350,"懋",393,"mao4","be great/exert the mind","none"
4351,"皎",393,"jiao3","bright/white","none"
4352,"诒",392,"yi2","a present in writing/bequeath","none"
4353,"麾",391,"hui1","signal flag/to signal","none"
4354,"辏",390,"cou4","converge/hub of wheel","none"
4355,"氐",389,"di1/di3","name of an ancient tribe, foundation/on the whole","none"
4356,"冽",389,"lie4","cold and raw","none"
4357,"箕",388,"ji1","winnow basket","none"
4358,"俚",387,"li3","rustic","none"
4359,"汴",386,"bian4","name of a river in Henan/Henan","none"
4360,"宸",386,"chen2","imperial apartments","none"
4361,"芍",385,"shao2","Paeonia albiflora","none"
4362,"捱",385,"ai2","dawdle/suffer","none"
4363,"摈",384,"bin4","reject/expel/discard/exclude/renounce","none"
4364,"摺",384,"zhe2","folded document/to fold","none"
4365,"簦",384,"deng1","large umbrella for stalls","none"
4366,"箔",383,"bo2","bamboo screen/door screen/metal foil/leaf/sheet/tinsel","none"
4367,"咝",383,"si1",,"none"
4368,"孀",382,"shuang1","widow","none"
4369,"怏",381,"yang4","discontented","none"
4370,"谝",380,"pian3","brag","none"
4371,"砧",379,"zhen1","anvil","none"
4372,"馕",379,"nang2",,"none"
4373,"耄",379,"mao4","aged","none"
4374,"罂",379,"ying1","earthen jar with small mouth","none"
4375,"漕",379,"cao2","transport by water/watercourse/canal","none"
4376,"沣",378,"feng1","name of a river","none"
4377,"栾",378,"luan2","Koelreuteria paniculata","none"
4378,"榘",378,"ju3",,"none"
4379,"烷",378,"wan2","alkane","none"
4380,"榷",375,"que4","footbridge/toll, levy/monopoly","none"
4381,"俑",375,"yong3","wooden figures buried with the dead","none"
4382,"沱",375,"tuo2","tearful/to branch (of river)","none"
4383,"缜",375,"zhen3","fine and close","none"
4384,"鹫",375,"jiu4","black eagle/condor/cruel","none"
4385,"蛳",374,"si1","snail","none"
4386,"剽",373,"piao1","to rob/swift/nimble","none"
4387,"衢",373,"qu2","thoroughfare","none"
4388,"泗",373,"si4","place name/snivel","none"
4389,"臊",372,"sao1/sao4","smell of urine, bashfulness","none"
4390,"瘴",371,"zhang4","malaria/miasma","none"
4391,"酚",370,"fen1","phenol","none"
4392,"纾",370,"shu1","slow/to free from","none"
4393,"晁",370,"chao2","(surname)","none"
4394,"孛",368,"bei4/bo2","comet","none"
4395,"炀",368,"yang2","molten/smelt","none"
4396,"叁",367,"san1",,"none"
4397,"憩",366,"qi4","to rest","none"
4398,"掬",365,"ju1",,"none"
4399,"椤",365,"luo2",,"none"
4400,"啮",364,"nie4","gnaw","none"
4401,"畿",364,"ji1","territory around the capital","none"
4402,"掸",363,"dan3","brush away/dust off/a brush or duster/to dust","none"
4403,"镣",363,"liao4",,"none"
4404,"骁",363,"xiao1","brave/good horse/strong","none"
